1	57	1.46051
1	63	0.757443
1	70	0.764321
1	73	1.16145
2	23	0.480735
2	37	0.537767
2	42	0.500747
2	58	2.62209
3	59	1.43934
3	69	0.643265
3	75	0.643094
3	76	0.626901
3	79	1.85726
4	45	0.82004
4	54	0.955805
4	56	0.84613
4	62	1.52132
5	42	1.48488
5	66	0.76092
5	74	0.76092
5	79	1.1372
6	39	0.446572
6	52	0.489922
6	66	0.481395
6	69	0.494281
6	79	3.29613
7	58	1.75493
7	59	0.626627
7	74	0.644545
7	76	0.641067
7	80	1.54128
8	45	0.579935
8	59	1.88476
8	63	0.58616
8	65	0.545922
8	72	0.5929
8	74	2.08937
9	37	2.15689
9	57	2.49697
9	62	0.522952
9	64	0.562035
9	66	0.540131
9	74	0.540132
9	76	0.536654
10	46	2.24589
10	53	0.546033
10	57	2.40796
10	63	0.545492
10	65	0.505254
10	68	0.546287
10	75	0.55706
11	48	2.28952
11	59	2.36514
11	60	0.54535
11	64	0.543355
11	73	0.540797
11	77	0.534926
11	78	0.536875
12	53	1.62169
12	54	1.91234
12	56	1.80267
12	64	0.638983
12	65	0.57799
12	74	0.617081
12	77	0.630554
12	78	0.632504
13	41	0.540582
13	44	0.478256
13	48	2.63094
13	49	0.505114
13	59	2.70656
13	64	0.546108
13	65	0.485114
13	78	0.539628
14	42	0.588038
14	44	1.99104
14	47	1.46952
14	57	0.597271
14	65	1.87602
14	70	0.640654
14	72	0.640515
14	76	0.629151
15	44	0.472973
15	59	2.56636
15	62	0.501742
15	71	0.53134
15	72	0.526808
15	74	2.77097
15	78	0.534345
15	80	0.529643
16	27	0.550882
16	34	0.563485
16	46	1.99887
16	57	2.16094
16	68	0.587851
16	71	0.598328
16	72	0.593796
16	73	1.86188
16	77	0.599383
17	48	1.88894
17	57	0.54325
17	59	1.96456
17	61	0.606362
17	63	0.579755
17	70	0.586633
17	72	0.586495
17	74	2.16917
17	77	0.592082
18	27	0.554175
18	35	0.563902
18	58	2.16564
18	62	0.572023
18	72	0.597089
18	75	0.601918
18	78	0.604626
18	79	1.9044
18	80	1.95198
19	23	0.520176
19	39	2.11211
19	63	0.585926
19	64	0.606682
19	68	0.586721
19	71	0.597198
19	73	1.9411
19	77	0.598253
19	80	1.96853
20	37	0.53846
20	53	2.07901
20	54	2.36966
20	56	2.25998
20	60	0.569929
20	64	0.567934
20	73	0.565376
20	74	0.546031
20	79	0.547527
20	80	0.556752
21	23	2.01644
21	34	1.25866
21	44	1.97749
21	47	1.45596
21	70	0.651776
21	71	0.65617
21	74	0.643751
21	75	0.656466
21	76	0.640273
21	79	0.645247
22	38	0.46391
22	40	2.40742
22	41	2.01095
22	61	0.586208
22	70	0.56648
22	72	0.566341
22	73	0.5778
22	74	0.558455
22	78	0.573878
22	79	2.29038
23	2	0.480735
23	19	0.520176
23	21	2.01644
23	43	0.531833
23	47	2.70507
23	51	2.67585
23	58	0.512403
23	61	0.573316
23	69	0.558449
23	71	0.557981
23	80	0.556283
24	43	1.78882
24	58	2.02788
24	62	0.595791
24	65	0.57388
24	68	0.614912
24	72	0.620857
24	73	0.632316
24	77	0.626444
24	78	0.628394
24	79	1.76665
24	80	1.81423
25	34	2.36111
25	51	2.5292
25	52	0.539783
25	60	0.555154
25	62	0.514077
25	66	0.531256
25	67	2.50713
25	70	0.539282
25	75	0.543972
25	76	0.527779
25	80	0.541977
26	29	1.24164
26	37	1.57171
26	44	0.625073
26	46	1.74972
26	57	1.91179
26	67	0.669714
26	69	0.683908
26	73	1.61273
26	74	0.671022
26	77	0.684495
26	78	0.686445
26	79	0.672517
27	16	0.550882
27	18	0.554175
27	28	0.532519
27	33	0.51253
27	45	2.15096
27	50	2.45523
27	53	1.99608
27	56	2.17706
27	61	0.602892
27	66	0.575138
27	77	0.588612
27	78	0.590562
27	80	0.58586
28	27	0.532519
28	41	0.583924
28	43	2.13432
28	53	0.569234
28	58	2.37338
28	62	0.550367
28	67	0.566239
28	68	0.569488
28	70	0.575572
28	76	0.564068
28	78	0.58297
28	79	2.11215
28	80	2.15973
29	26	1.24164
29	37	1.74464
29	46	1.92265
29	57	2.08472
29	58	0.600978
29	67	0.63283
29	69	0.647023
29	71	0.646556
29	72	0.642023
29	73	1.78566
29	76	0.630659
29	78	0.64956
29	80	0.644858
30	41	1.98238
30	49	0.556678
30	55	0.448797
30	64	0.597672
30	66	0.575769
30	67	0.574462
30	68	2.29451
30	69	0.588656
30	71	2.2407
30	76	0.572291
30	77	0.589243
30	78	0.591193
30	79	2.26182
31	36	0.507474
31	39	2.54184
31	49	2.32911
31	52	2.20324
31	54	0.530706
31	62	0.534391
31	63	0.552717
31	64	0.573473
31	67	0.550263
31	70	0.559595
31	72	0.559456
31	75	0.564285
31	77	0.565044
31	80	2.39827
32	35	1.93367
32	49	2.06203
32	52	1.93617
32	60	0.602766
32	61	0.606622
32	64	0.600771
32	66	0.578868
32	67	0.577561
