3	72	1.418000
3	76	1.482000
5	76	1.262400
6	76	1.262400
8	72	1.790700
8	76	1.854800
9	73	1.302900
14	69	1.446300
14	70	1.502200
14	71	1.446300
16	68	1.329700
16	69	1.285800
16	71	1.285800
17	53	1.259500
17	76	1.355800
17	78	1.277000
18	45	1.715000
18	53	1.735800
18	75	1.696500
20	31	1.288500
21	44	1.269600
21	45	1.289900
21	73	1.456100
21	79	1.306300
21	80	1.338200
22	40	1.293200
22	53	1.299600
22	73	1.445000
22	79	1.295200
22	80	1.327100
23	35	1.283600
23	73	1.321700
23	74	1.382400
23	77	1.332000
24	35	1.283600
24	73	1.321700
24	74	1.382400
24	77	1.332000
25	29	1.287700
25	31	1.440400
25	76	1.283300
26	74	1.263800
27	66	1.292300
27	67	1.292300
27	68	1.304000
27	69	1.260100
27	70	1.316000
27	71	1.260100
28	35	1.410500
28	73	1.448700
28	74	1.509300
28	77	1.458900
29	31	1.592800
29	32	1.358100
29	72	1.371600
29	76	1.435700
30	35	1.274300
30	73	1.312500
30	74	1.373100
30	77	1.322700
31	32	1.510800
31	72	1.524300
31	76	1.588300
32	72	1.289600
32	76	1.353700
34	40	1.325200
34	44	1.290500
34	45	1.310900
34	53	1.331600
34	75	1.292300
34	76	1.428000
34	78	1.349100
34	79	1.327200
34	80	1.359100
35	73	1.491200
35	74	1.551900
35	77	1.501500
36	47	1.277300
36	48	1.277300
36	51	1.277300
36	56	1.302500
36	57	1.302500
36	58	1.275600
36	77	1.373300
37	40	1.325600
37	44	1.290900
37	45	1.311300
37	53	1.332000
37	74	1.538100
37	75	1.292800
37	76	1.428400
37	78	1.349500
37	79	1.327600
37	80	1.359500
38	77	1.282700
39	47	1.261500
39	48	1.261500
39	51	1.261500
39	56	1.286700
39	57	1.286700
39	58	1.259900
40	73	1.377600
40	74	1.438200
40	76	1.328500
40	80	1.259600
41	60	1.272600
41	61	1.272600
41	63	1.291800
41	64	1.291800
41	66	1.305800
41	67	1.305800
41	68	1.317500
41	69	1.273700
41	70	1.329600
41	71	1.273700
42	77	1.312800
43	63	1.260700
43	64	1.260700
43	66	1.274700
43	67	1.274700
43	68	1.286400
43	70	1.298400
44	73	1.342900
44	74	1.403500
44	76	1.293800
45	73	1.363200
45	74	1.423900
45	76	1.314100
46	47	1.302200
46	48	1.302200
46	51	1.302200
46	54	1.278900
46	56	1.327400
46	57	1.327400
46	58	1.300500
46	72	1.274900
46	77	1.398200
47	48	1.357800
47	51	1.357800
47	52	1.303600
47	54	1.334500
47	56	1.383000
47	57	1.383000
47	58	1.356200
47	72	1.330500
47	75	1.258900
47	77	1.453900
48	51	1.357800
48	52	1.303600
48	54	1.334500
48	56	1.383000
48	57	1.383000
48	58	1.356200
48	72	1.330500
48	75	1.258900
48	77	1.453900
49	50	1.270300
49	59	1.276200
49	60	1.317500
49	61	1.317500
49	62	1.297400
49	63	1.336700
49	64	1.336700
49	65	1.278600
49	66	1.350700
49	67	1.350700
49	68	1.362400
49	69	1.318600
49	70	1.374500
49	71	1.318600
50	60	1.261800
50	61	1.261800
50	63	1.281000
50	64	1.281000
50	66	1.295100
50	67	1.295100
50	68	1.306700
50	69	1.262900
50	70	1.318800
50	71	1.262900
51	52	1.303600
51	54	1.334500
51	56	1.383000
51	57	1.383000
51	58	1.356200
51	72	1.330500
51	75	1.258900
51	77	1.453900
52	54	1.280300
52	56	1.328800
52	57	1.328800
52	58	1.301900
52	72	1.276300
52	77	1.399600
53	73	1.384000
53	74	1.444600
53	76	1.334900
53	80	1.266000
54	56	1.359700
54	57	1.359700
54	58	1.332800
54	72	1.307200
54	77	1.430500
55	63	1.268300
55	64	1.268300
55	66	1.282300
55	67	1.282300
55	68	1.294000
55	70	1.306000
56	57	1.408200
56	58	1.381400
