1	63	1.2438
1	73	0.9430
1	74	1.0037
1	77	0.9533
2	32	0.9363
2	72	0.9498
2	74	1.2422
2	76	1.0139
3	63	0.5707
3	69	0.6742
3	72	1.4180
3	76	1.4820
4	32	0.9363
4	67	1.2439
4	72	0.9498
4	76	1.0139
5	32	1.1848
5	71	0.7765
5	72	1.1983
5	76	1.2624
5	79	0.7879
6	32	1.1848
6	50	0.8167
6	72	1.1983
6	76	1.2624
6	80	0.7477
7	44	1.1819
7	50	0.8097
7	53	1.2230
7	67	0.7550
7	78	1.2405
8	59	0.5408
8	66	0.5123
8	72	1.7907
8	76	1.8548
8	78	0.5124
9	41	0.8087
9	49	0.7559
9	53	1.1575
9	73	1.3029
9	80	1.1850
10	52	1.1873
10	54	1.2182
10	58	1.2399
10	63	0.7248
10	65	0.8396
11	56	1.2241
11	57	1.2241
11	58	1.1972
11	70	0.8740
11	74	0.6888
12	35	1.0523
12	73	1.0905
12	74	1.1512
12	77	1.1007
12	78	0.9377
12	79	0.9478
13	32	0.9628
13	65	1.0548
13	69	1.0947
13	70	1.1506
13	71	1.0947
13	76	0.9195
14	31	0.5307
14	58	0.7072
14	69	1.4463
14	70	1.5022
14	71	1.4463
14	77	0.6427
15	54	1.0690
15	56	1.1176
15	57	1.1176
15	58	1.0907
15	73	0.8718
15	80	1.0119
16	39	0.8021
16	45	0.7403
16	65	1.2459
16	68	1.3297
16	69	1.2858
16	71	1.2858
16	74	0.6604
17	50	0.7287
17	53	1.2595
17	64	0.7284
17	69	0.7523
17	76	1.3558
17	78	1.2770
17	79	1.2550
18	45	1.7150
18	53	1.7358
18	55	0.5972
18	66	0.5734
18	67	0.5257
18	70	0.5139
18	75	1.6965
19	49	0.8283
19	52	1.1321
19	54	1.1629
19	56	1.2115
19	57	1.2115
19	58	1.1846
19	60	0.8674
19	63	0.8371
20	25	0.9834
20	29	1.1358
20	31	1.2885
20	32	1.0538
20	68	0.9618
20	70	0.9490
20	72	1.0673
20	76	1.1314
20	80	0.9465
21	44	1.2696
21	45	1.2899
21	52	0.6419
21	59	0.7819
21	63	0.6804
21	71	0.7522
21	73	1.4561
21	79	1.3063
21	80	1.3382
22	40	1.2932
22	53	1.2996
22	61	0.6919
22	65	0.7598
22	69	0.7485
22	70	0.6585
22	73	1.4450
22	79	1.2952
22	80	1.3271
23	26	0.9955
23	30	1.1048
23	35	1.2836
23	65	0.8403
