3	72	1.418000
3	76	1.482000
8	72	1.790700
8	76	1.854800
14	69	1.446300
14	70	1.502200
14	71	1.446300
18	45	1.715000
18	53	1.735800
18	75	1.696500
21	73	1.456100
22	73	1.445000
23	74	1.382400
24	74	1.382400
25	31	1.440400
28	35	1.410500
28	73	1.448700
28	74	1.509300
28	77	1.458900
29	31	1.592800
29	72	1.371600
29	76	1.435700
30	74	1.373100
31	32	1.510800
31	72	1.524300
31	76	1.588300
34	76	1.428000
35	73	1.491200
35	74	1.551900
35	77	1.501500
36	77	1.373300
37	74	1.538100
37	76	1.428400
40	73	1.377600
40	74	1.438200
44	74	1.403500
45	73	1.363200
45	74	1.423900
46	77	1.398200
47	56	1.383000
47	57	1.383000
47	77	1.453900
48	56	1.383000
48	57	1.383000
48	77	1.453900
49	70	1.374500
51	56	1.383000
51	57	1.383000
51	77	1.453900
52	77	1.399600
53	73	1.384000
53	74	1.444600
54	77	1.430500
56	57	1.408200
56	58	1.381400
56	77	1.479100
57	58	1.381400
57	77	1.479100
58	77	1.452200
60	70	1.366000
61	70	1.366000
63	68	1.373100
63	70	1.385200
64	68	1.373100
64	70	1.385200
66	67	1.375500
66	68	1.387100
66	70	1.399200
67	68	1.387100
67	70	1.399200
68	70	1.410900
69	70	1.367100
70	71	1.367100
72	76	1.367200
72	77	1.426500
73	74	1.590100
73	76	1.480300
73	77	1.539600
73	78	1.401500
73	79	1.379500
73	80	1.411500
74	75	1.405400
74	76	1.541000
74	77	1.600300
74	78	1.462100
74	79	1.440200
74	80	1.472100
