1	63	1.243800
1	73	0.943000
1	74	1.003700
1	77	0.953300
2	32	0.936300
2	72	0.949800
2	74	1.242200
2	76	1.013900
3	72	1.418000
3	76	1.482000
4	32	0.936300
4	67	1.243900
4	72	0.949800
4	76	1.013900
5	32	1.184800
5	71	0.776500
5	72	1.198300
5	76	1.262400
5	79	0.787900
6	32	1.184800
6	50	0.816700
6	72	1.198300
6	76	1.262400
6	80	0.747700
7	44	1.181900
7	50	0.809700
7	53	1.223000
7	67	0.755000
7	78	1.240500
8	72	1.790700
8	76	1.854800
9	41	0.808700
9	49	0.755900
9	53	1.157500
9	73	1.302900
9	80	1.185000
10	52	1.187300
10	54	1.218200
10	58	1.239900
10	65	0.839600
11	56	1.224100
11	57	1.224100
11	58	1.197200
11	70	0.874000
12	35	1.052300
12	73	1.090500
12	74	1.151200
12	77	1.100700
12	78	0.937700
12	79	0.947800
13	32	0.962800
13	65	1.054800
13	69	1.094700
13	70	1.150600
13	71	1.094700
13	76	0.919500
14	69	1.446300
14	70	1.502200
14	71	1.446300
15	54	1.069000
15	56	1.117600
15	57	1.117600
15	58	1.090700
15	73	0.871800
15	80	1.011900
16	39	0.802100
16	65	1.245900
16	68	1.329700
16	69	1.285800
16	71	1.285800
17	53	1.259500
17	69	0.752300
17	76	1.355800
17	78	1.277000
17	79	1.255000
18	45	1.715000
18	53	1.735800
18	75	1.696500
19	49	0.828300
19	52	1.132100
19	54	1.162900
19	56	1.211500
19	57	1.211500
19	58	1.184600
19	60	0.867400
19	63	0.837100
20	25	0.983400
20	29	1.135800
20	31	1.288500
20	32	1.053800
20	68	0.961800
20	70	0.949000
20	72	1.067300
20	76	1.131400
20	80	0.946500
21	44	1.269600
21	45	1.289900
21	59	0.781900
21	71	0.752200
21	73	1.456100
21	79	1.306300
21	80	1.338200
22	40	1.293200
22	53	1.299600
22	65	0.759800
22	69	0.748500
22	73	1.445000
22	79	1.295200
22	80	1.327100
23	26	0.995500
23	30	1.104800
23	35	1.283600
23	65	0.840300
23	73	1.321700
23	74	1.382400
23	77	1.332000
23	78	0.798600
23	79	0.808700
24	26	0.995500
24	30	1.104800
24	35	1.283600
24	42	0.828300
24	54	0.748200
24	63	0.796100
24	73	1.321700
24	74	1.382400
24	77	1.332000
24	80	0.807100
25	29	1.287700
25	31	1.440400
25	32	1.205800
25	33	0.803800
25	50	0.792600
25	64	0.792300
25	72	1.219300
25	76	1.283300
25	79	0.795900
26	28	1.122400
26	30	0.986200
26	35	1.165000
26	56	0.865100
26	60	0.998000
26	68	0.993900
26	73	1.203200
26	74	1.263800
26	77	1.213400
26	80	0.978600
27	45	0.765200
27	48	0.748600
27	65	1.220200
27	66	1.292300
27	67	1.292300
27	68	1.304000
27	69	1.260100
27	70	1.316000
27	71	1.260100
27	75	0.863500
28	30	1.231700
28	35	1.410500
28	73	1.448700
28	74	1.509300
28	77	1.458900
29	31	1.592800
29	32	1.358100
29	62	0.747400
29	72	1.371600
29	76	1.435700
29	78	0.761000
29	79	0.771100
30	35	1.274300
30	65	0.902000
30	69	0.890700
30	73	1.312500
30	74	1.373100
30	75	0.793700
30	77	1.322700
30	79	0.870400
31	32	1.510800
31	72	1.524300
31	76	1.588300
32	55	0.890000
32	62	0.852800
32	69	0.896700
32	72	1.289600
32	76	1.353700
32	80	0.804200
33	44	0.863400
33	52	0.883000
33	54	0.873500
33	62	1.166300
33	63	1.205600
33	64	1.205600
33	65	1.147500
33	66	1.219600
33	67	1.219600
33	68	1.231300
33	69	1.187500
33	70	1.243400
33	71	1.187500
33	73	0.792400
33	75	0.928000
34	40	1.325200
34	44	1.290500
34	45	1.310900
34	53	1.331600
34	65	0.795600
34	66	0.753800
34	71	0.752600
34	75	1.292300
34	76	1.428000
34	78	1.349100
34	79	1.327200
34	80	1.359100
35	55	0.829500
35	71	0.804500
35	73	1.491200
35	74	1.551900
35	77	1.501500
35	78	0.805800
